858fff4be752b1a052aaca98ce0467db2c3ab658,DELETE,regular-file,defects_added_images/damaged_green_line.jpg,800650,
97297d43c4b97157b9b7cd8f0b9336466c1446af,DELETE,regular-file,old_photo_02.jpg,131,
